trace_id,timestamp,fecha,hora,franja,sonda_id,sonda_nombre,isp,asn_origen,ubicacion,tipo_sonda,ip_origen_observada,dst_ip,sitio_web,msm_id,destination_ip_responded_raw,respondio_destino,ultimo_hop_configurado,ultimo_hop_respondiente,hops_respondientes_unicos,rtt_destino_ms,firma_ip,tiene_hop_255,firma_asn,ultimo_asn_antes_destino
trace-188927380-22510-1783908321-0,2026-07-12 22:05:21,2026-07-12,22:05:21,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,4.0,4.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1783821918-1,2026-07-11 22:05:18,2026-07-11,22:05:18,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1783865120-2,2026-07-12 10:05:20,2026-07-12,10:05:20,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.289,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1783735520-3,2026-07-10 22:05:20,2026-07-10,22:05:20,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.285,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1783778717-4,2026-07-11 10:05:17,2026-07-11,10:05:17,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.288,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1783692319-5,2026-07-10 10:05:19,2026-07-10,10:05:19,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.302,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1784167520-6,2026-07-15 22:05:20,2026-07-15,22:05:20,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,4.0,4.0,2,,190.168.1.1 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784081128-7,2026-07-14 22:05:28,2026-07-14,22:05:28,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,2,,190.168.1.1 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784124326-8,2026-07-15 10:05:26,2026-07-15,10:05:26,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.289,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1783994724-9,2026-07-13 22:05:24,2026-07-13,22:05:24,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784037925-10,2026-07-14 10:05:25,2026-07-14,10:05:25,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.293,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1783951530-11,2026-07-13 10:05:30,2026-07-13,10:05:30,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.305,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1784426726-12,2026-07-18 22:05:26,2026-07-18,22:05:26,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784340316-13,2026-07-17 22:05:16,2026-07-17,22:05:16,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784383526-14,2026-07-18 10:05:26,2026-07-18,10:05:26,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,6.0,1.0,1,,190.168.1.1,True,AS23007,AS23007
trace-188927380-22510-1784253917-15,2026-07-16 22:05:17,2026-07-16,22:05:17,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784297121-16,2026-07-17 10:05:21,2026-07-17,10:05:21,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.303,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1784210723-17,2026-07-16 10:05:23,2026-07-16,10:05:23,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.3,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1784685918-18,2026-07-21 22:05:18,2026-07-21,22:05:18,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,4.0,4.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784599517-19,2026-07-20 22:05:17,2026-07-20,22:05:17,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784642723-20,2026-07-21 10:05:23,2026-07-21,10:05:23,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.301,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1784513128-21,2026-07-19 22:05:28,2026-07-19,22:05:28,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784556324-22,2026-07-20 10:05:24,2026-07-20,10:05:24,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.293,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1784469929-23,2026-07-19 10:05:29,2026-07-19,10:05:29,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.294,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1784945125-24,2026-07-24 22:05:25,2026-07-24,22:05:25,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,4.0,4.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784858722-25,2026-07-23 22:05:22,2026-07-23,22:05:22,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784901919-26,2026-07-24 10:05:19,2026-07-24,10:05:19,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,5.0,5.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784772316-27,2026-07-22 22:05:16,2026-07-22,22:05:16,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,7.0,2.0,2,,190.168.1.1 > 10.190.1.15,True,AS23007,AS23007
trace-188927380-22510-1784815524-28,2026-07-23 10:05:24,2026-07-23,10:05:24,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.299,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1784729120-29,2026-07-22 10:05:20,2026-07-22,10:05:20,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.289,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1785204324-30,2026-07-27 22:05:24,2026-07-27,22:05:24,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785117925-31,2026-07-26 22:05:25,2026-07-26,22:05:25,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785161119-32,2026-07-27 10:05:19,2026-07-27,10:05:19,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.304,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1785031525-33,2026-07-25 22:05:25,2026-07-25,22:05:25,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785074724-34,2026-07-26 10:05:24,2026-07-26,10:05:24,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,6.0,6.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1784988318-35,2026-07-25 10:05:18,2026-07-25,10:05:18,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785463521-36,2026-07-30 22:05:21,2026-07-30,22:05:21,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,2,,190.168.1.1 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785377124-37,2026-07-29 22:05:24,2026-07-29,22:05:24,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,5.0,5.0,2,,190.168.1.1 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785420327-38,2026-07-30 10:05:27,2026-07-30,10:05:27,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.2835,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1785290721-39,2026-07-28 22:05:21,2026-07-28,22:05:21,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,4.0,4.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785333925-40,2026-07-29 10:05:25,2026-07-29,10:05:25,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.296,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1785247521-41,2026-07-28 10:05:21,2026-07-28,10:05:21,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.296,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1785722721-42,2026-08-02 22:05:21,2026-08-02,22:05:21,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785636327-43,2026-08-01 22:05:27,2026-08-01,22:05:27,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,7.0,2.0,2,,190.168.1.1 > 10.190.1.15,True,AS23007,AS23007
trace-188927380-22510-1785679520-44,2026-08-02 10:05:20,2026-08-02,10:05:20,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,5.0,5.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785549921-45,2026-07-31 22:05:21,2026-07-31,22:05:21,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785593127-46,2026-08-01 10:05:27,2026-08-01,10:05:27,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,7.0,2.0,2,,190.168.1.1 > 10.190.1.15,True,AS23007,AS23007
trace-188927380-22510-1785506717-47,2026-07-31 10:05:17,2026-07-31,10:05:17,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.291,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1785765917-48,2026-08-03 10:05:17,2026-08-03,10:05:17,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.296,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1785809122-49,2026-08-03 22:05:22,2026-08-03,22:05:22,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,2,,190.168.1.1 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785852324-50,2026-08-04 10:05:24,2026-08-04,10:05:24,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.313,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1785895520-51,2026-08-04 22:05:20,2026-08-04,22:05:20,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1785938724-52,2026-08-05 10:05:24,2026-08-05,10:05:24,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.38,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1785981925-53,2026-08-05 22:05:25,2026-08-05,22:05:25,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.293,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1786025129-54,2026-08-06 10:05:29,2026-08-06,10:05:29,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.507,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1786068320-55,2026-08-06 22:05:20,2026-08-06,22:05:20,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,7.0,2.0,2,,190.168.1.1 > 10.190.1.15,True,AS23007,AS23007
trace-188927380-22510-1786111516-56,2026-08-07 10:05:16,2026-08-07,10:05:16,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.509,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1786154719-57,2026-08-07 22:05:19,2026-08-07,22:05:19,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.299,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1786197921-58,2026-08-08 10:05:21,2026-08-08,10:05:21,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1786241118-59,2026-08-08 22:05:18,2026-08-08,22:05:18,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1786284324-60,2026-08-09 10:05:24,2026-08-09,10:05:24,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,7.0,2.0,2,,190.168.1.1 > 10.190.1.15,True,AS23007,AS23007
trace-188927380-22510-1786327523-61,2026-08-09 22:05:23,2026-08-09,22:05:23,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1786370719-62,2026-08-10 10:05:19,2026-08-10,10:05:19,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.302,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1786413917-63,2026-08-10 22:05:17,2026-08-10,22:05:17,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,6.0,6.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1786457121-64,2026-08-11 10:05:21,2026-08-11,10:05:21,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.292,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1786500326-65,2026-08-11 22:05:26,2026-08-11,22:05:26,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,5.0,5.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1786543527-66,2026-08-12 10:05:27,2026-08-12,10:05:27,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.293,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1786586720-67,2026-08-12 22:05:20,2026-08-12,22:05:20,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.299,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1786629927-68,2026-08-13 10:05:27,2026-08-13,10:05:27,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.286,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927380-22510-1786673126-69,2026-08-13 22:05:26,2026-08-13,22:05:26,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,False,False,3.0,3.0,3,,190.168.1.1 > 10.190.1.15 > 10.190.1.15,False,AS23007,AS23007
trace-188927380-22510-1786716328-70,2026-08-14 10:05:28,2026-08-14,10:05:28,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,150.185.169.243,Intranet ULA,188927380,True,True,3.0,3.0,3,0.31,190.168.1.1 > 10.190.1.15 > 150.185.169.243,False,AS23007,AS23007
trace-188927378-22510-1783908221-71,2026-07-12 22:03:41,2026-07-12,22:03:41,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,190.168.5.91,Biblioteca Digital / Vereda,188927378,True,True,2.0,2.0,2,0.281,190.168.1.1 > 190.168.5.91,False,AS23007,AS23007
trace-188927378-22510-1783821815-72,2026-07-11 22:03:35,2026-07-11,22:03:35,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,190.168.5.91,Biblioteca Digital / Vereda,188927378,True,True,2.0,2.0,2,0.338,190.168.1.1 > 190.168.5.91,False,AS23007,AS23007
trace-188927378-22510-1783865016-73,2026-07-12 10:03:36,2026-07-12,10:03:36,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,190.168.5.91,Biblioteca Digital / Vereda,188927378,True,True,2.0,2.0,2,0.375,190.168.1.1 > 190.168.5.91,False,AS23007,AS23007
trace-188927378-22510-1783735415-74,2026-07-10 22:03:35,2026-07-10,22:03:35,Nocturna (~22:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,190.168.5.91,Biblioteca Digital / Vereda,188927378,True,True,2.0,2.0,2,0.292,190.168.1.1 > 190.168.5.91,False,AS23007,AS23007
trace-188927378-22510-1783778611-75,2026-07-11 10:03:31,2026-07-11,10:03:31,Matutina (~10:00),22510,ULA (Mérida),Universidad de Los Andes,AS23007,"Mérida, Venezuela",Nacional,190.168.1.231,190.168.5.91,Biblioteca Digital / Vereda,188927378,True,True,2.0,2.0,2,0.379,190.168.1.1 > 190.168.5.91,False,AS23007,AS23007
